2885, 0, 512
2887, 0, 512
2889, 0, 512
2891, 0, 512
2892, 0, 512
2894, 0, 512
2896, 0, 512
2898, 0, 512
2900, 0, 512
2902, 0, 512
2904, 0, 512
2906, 0, 512
2908, 0, 512
2909, 0, 512
2911, 0, 512
2913, 0, 512
2915, 0, 512
2917, 0, 512
2918, 0, 512
2920, 0, 512
2922, 0, 512
2924, 0, 512
2925, 0, 512
2927, 0, 512
2929, 0, 512
2931, 0, 512
2933, 0, 512
2934, 0, 512
2936, 0, 512
2938, 0, 512
2940, 0, 512
2941, 0, 512
2947, 0, 512
2949, 0, 512
2950, 0, 512
2952, 0, 512
2954, 0, 512
2956, 0, 512
2958, 0, 512
2959, 0, 512
2961, 0, 512
2963, 0, 512
2965, 0, 512
2966, 0, 512
2968, 0, 512
2970, 0, 512
2972, 0, 512
2974, 0, 512
2975, 0, 512
2977, 0, 512
2979, 0, 512
2981, 0, 512
2982, 0, 512
2984, 0, 512
2987, 0, 512
2989, 0, 512
2991, 0, 512
2992, 0, 512
2994, 0, 512
2996, 0, 512
2998, 0, 512
2999, 0, 512
3001, 0, 512
3003, 0, 512
3005, 0, 512
3007, 0, 512
3008, 0, 512
3010, 0, 512
3015, 0, 512
3016, 0, 512
3018, 0, 512
3020, 0, 512
3022, 0, 512
3023, 0, 512
3025, 0, 512
3027, 0, 512
3030, 0, 512
3032, 0, 512
3033, 0, 512
3035, 0, 512
3037, 0, 512
3039, 0, 512
3040, 0, 512
3042, 0, 512
3044, 0, 512
3046, 0, 512
3048, 0, 512
3049, 0, 512
3051, 0, 512
3053, 0, 512
3055, 0, 512
3056, 0, 512
3058, 0, 512
3060, 0, 512
3062, 0, 512
3064, 0, 512
3065, 0, 512
3067, 0, 512
3069, 0, 512
3072, 0, 512
3073, 0, 512
3075, 0, 512
3077, 0, 512
3079, 0, 512
3081, 0, 512
3085, 0, 512
3087, 0, 512
3089, 0, 512
3090, 0, 512
3092, 0, 512
3094, 0, 512
3096, 0, 512
3098, 0, 512
3099, 0, 512
3101, 0, 512
3103, 0, 512
3105, 0, 512
3106, 0, 512
3108, 0, 512
3110, 0, 512
3112, 0, 512
3115, 0, 512
3116, 0, 512
3118, 0, 512
3120, 0, 512
3122, 0, 512
3123, 0, 512
3125, 0, 512
3127, 0, 512
3129, 0, 512
3130, 0, 512
3132, 0, 512
3134, 0, 512
3136, 0, 512
3138, 0, 512
3139, 0, 512
3141, 0, 512
3143, 0, 512
3145, 0, 512
3146, 0, 512
3148, 0, 512
3153, 0, 512
3154, 0, 512
3156, 0, 512
3159, 0, 512
3161, 0, 512
3163, 0, 512
3164, 0, 512
3166, 0, 512
3168, 0, 512
3170, 0, 512
3171, 0, 512
3173, 0, 512
3175, 0, 512
3177, 0, 512
3179, 0, 512
3180, 0, 512
3182, 0, 512
3184, 0, 512
3186, 0, 512
3187, 0, 512
3189, 0, 512
3191, 0, 512
3193, 0, 512
3195, 0, 512
3196, 0, 512
3198, 0, 512
3201, 0, 512
3203, 0, 512
3204, 0, 512
3206, 0, 512
3208, 0, 512
3210, 0, 512
3211, 0, 512
3213, 0, 512
3215, 0, 512
3217, 0, 512
3219, 0, 512
3223, 0, 512
3225, 0, 512
3226, 0, 512
3228, 0, 512
3230, 0, 512
3232, 0, 512
3234, 0, 512
3235, 0, 512
3237, 0, 512
3239, 0, 512
3241, 0, 512
3243, 0, 512
3245, 0, 512
3247, 0, 512
3249, 0, 512
3251, 0, 512
3252, 0, 512
3254, 0, 512
3256, 0, 512
3258, 0, 512
3259, 0, 512
3261, 0, 512
3263, 0, 512
3265, 0, 512
3267, 0, 512
3268, 0, 512
3270, 0, 512
3272, 0, 512
3274, 0, 512
3275, 0, 512
3277, 0, 512
3279, 0, 512
3281, 0, 512
3282, 0, 512
3284, 0, 512
3287, 0, 512
3291, 0, 512
3293, 0, 512
3295, 0, 512
3297, 0, 512
3299, 0, 512
3300, 0, 512
3302, 0, 512
3304, 0, 512
3306, 0, 512
3307, 0, 512
3309, 0, 512
3311, 0, 512
3313, 0, 512
3315, 0, 512
3316, 0, 512
3318, 0, 512
3320, 0, 512
3322, 0, 512
3323, 0, 512
3325, 0, 512
3328, 0, 512
3330, 0, 512
3332, 0, 512
3333, 0, 512
3335, 0, 512
3337, 0, 512
3339, 0, 512
3340, 0, 512
3342, 0, 512
3344, 0, 512
3346, 0, 512
3348, 0, 512
3349, 0, 512
3351, 0, 512
3353, 0, 512
3355, 0, 512
3356, 0, 512
3361, 0, 512
3363, 0, 512
3364, 0, 512
3366, 0, 512
3368, 0, 512
3371, 0, 512
3373, 0, 512
3374, 0, 512
3376, 0, 512
3378, 0, 512
3380, 0, 512
3381, 0, 512
3383, 0, 512
3385, 0, 512
3387, 0, 512
3389, 0, 512
3390, 0, 512
3392, 0, 512
3394, 0, 512
3396, 0, 512
3397, 0, 512
3399, 0, 512
3401, 0, 512
3403, 0, 512
3405, 0, 512
3406, 0, 512
3408, 0, 512
3410, 0, 512
3412, 0, 512
3414, 0, 512
3416, 0, 512
